	name	male
760	萨拉木·阿不力孜	1
761	沙吾提·阿不力孜	1
762	沙依提·阿不力孜	1
763	赛排尔·阿不力孜	1
764	赛尔旦·阿不力孜	1
765	苏皮·阿不力孜	1
766	苏里唐·阿不力孜	1
767	色提瓦力迪·阿不力孜	1
768	色依提·阿不力孜	1
769	赛福鼎·阿不力孜	1
770	谢力甫·阿不力孜	1
771	谢木斯·阿不力孜	1
772	仙拜·阿不力孜	1
773	肖开提·阿不力孜	1
774	雪合来提·阿不力孜	1
775	许库尔·阿不力孜	1
776	西力甫·阿不力孜	1
777	哈孜·阿不力孜	1
778	艾里甫·阿不力孜	1
779	艾尼·阿不力孜	1
780	卡德尔·阿不力孜	1
781	卡热·阿不力孜	1
782	喀斯木·阿不力孜	1
783	喀伍力·阿不力孜	1
784	阔其喀尔·阿不力孜	1
785	库尔班·阿不力孜	1
786	哈热买提·阿不力孜	1
787	佧马力·阿不力孜	1
788	佧米力·阿不力孜	1
789	坎吉·阿不力孜	1
790	克热木·阿不力孜	1
791	麦吉侬·阿不力孜	1
792	麦合苏提·阿不力孜	1
793	麦合木提·阿不力孜	1
794	麦苏木·阿不力孜	1
795	买买提·阿不力孜	1
796	穆太力普·阿不力孜	1
797	穆合塔尔·阿不力孜	1
798	穆再排尔·阿不力孜	1
799	穆萨·阿不力孜	1
800	努尔扎提·阿不力孜	1
801	莫明·阿不力孜	1
802	南比·阿不力孜	1
803	努斯热提·阿不力孜	1
804	尼加提·阿不力孜	1
805	尼扎木·阿不力孜	1
806	阿西木·阿不力孜	1
807	哈克木·阿不力孜	1
808	艾山·阿不力孜	1
809	吾守尔·阿不力孜	1
810	赫克木·阿不力孜	1
811	赫克买提·阿不力孜	1
812	奥斯曼·阿不力孜	1
813	乌图克·阿不力孜	1
814	乌齐坤·阿不力孜	1
815	约麦尔·阿不力孜	1
816	吾尔开希·阿不力孜	1
817	瓦力斯·阿不力孜	1
818	维力·阿不力孜	1
819	艾则孜·阿不力孜	1
820	艾依克·阿不力孜	1
821	伊斯拉木·阿不力孜	1
822	伊斯拉哈提·阿不力孜	1
823	伊善·阿不力孜	1
824	依干拜尔迪·阿不力孜	1
825	伊里哈木·阿不力孜	1
826	伊马木·阿不力孜	1
827	伊敏·阿不力孜	1
828	伊纳耶提·阿不力孜	1
829	雅库甫·阿不力孜	1
830	亚力坤·阿不力孜	1
831	堯樂博斯·阿不力孜	1
832	玉素甫·阿不力孜	1
833	阿不都·阿不力孜	1
834	阿洪·阿不力孜	1
835	安拉·阿不力孜	1
836	巴依·阿不力孜	1
837	塔依·阿不力孜	1
838	江·阿不力孜	1
839	丁·阿不力孜	1
840	卡日·阿不力孜	1
841	毛拉·阿不力孜	1
842	尼亚孜·阿不力孜	1
843	阿吉·阿不力孜	1
844	阿布都热依木·阿不力孜	1
845	阿卜力孜·阿不力孜	1
846	阿迪里·阿不力孜	1
847	阿力玛斯·阿不力孜	1
848	阿力木·阿不力孜	1
849	艾合太木·阿不力孜	1
850	艾合麦提·阿不力孜	1
851	艾尔西丁·阿不力孜	1
852	艾孜麦提·阿不力孜	1
853	艾科拜尔·阿不力孜	1
854	艾勒坎木·阿不力孜	1
855	艾麦提·阿不力孜	1
856	安外尔·阿不力孜	1
857	艾萨·阿不力孜	1
858	巴土尔·阿不力孜	1
859	布尔汉·阿不力孜	1
860	帕则力·阿不力孜	1
861	塔力甫·阿不力孜	1
862	吐尔迪·阿不力孜	1
863	图尔荪·阿不力孜	1
864	图尔干·阿不力孜	1
865	图尔贡·阿不力孜	1
866	加马力·阿不力孜	1
867	居尔艾提·阿不力孜	1
868	居玛·阿不力孜	1
869	吉利力·阿不力孜	1
870	哈里克·阿不力孜	1
871	达尼什·阿不力孜	1
872	热杰普·阿不力孜	1
873	肉孜·阿不力孜	1
874	肉索力·阿不力孜	1
875	萨比提·阿不力孜	1
876	萨比尔·阿不力孜	1
877	司的克·阿不力孜	1
878	斯拉木·阿不力孜	1
879	萨吾提·阿不力孜	1
880	萨依提·阿不力孜	1
881	苏力坦·阿不力孜	1
882	赛依提·阿不力孜	1
883	赛皮丁·阿不力孜	1
884	谢热甫·阿不力孜	1
885	鲜拜·阿不力孜	1
886	肖开特·阿不力孜	1
887	雪合拉提·阿不力孜	1
888	秀库尔·阿不力孜	1
889	西热甫·阿不力孜	1
890	喀迪尔·阿不力孜	1
891	哈尔·阿不力孜	1
892	哈斯木·阿不力孜	1
893	哈米力·阿不力孜	1
894	柯日木·阿不力孜	1
895	麦麦提·阿不力孜	1
896	穆台力甫·阿不力孜	1
897	莫敏·阿不力孜	1
898	乃比·阿不力孜	1
899	哈基姆·阿不力孜	1
900	艾散·阿不力孜	1
901	吾吐克·阿不力孜	1
902	吾尔凯西·阿不力孜	1
903	瓦热斯·阿不力孜	1
904	伊禅·阿不力孜	1
905	伊盖木拜尔迪·阿不力孜	1
906	伊力哈木·阿不力孜	1
907	亚库甫·阿不力孜	1
908	亚里坤·阿不力孜	1
909	尧勒巴斯·阿不力孜	1
910	阿布都·阿不力孜	1
911	喀日·阿不力孜	1
912	尼牙孜·阿不力孜	1
913	哈吉·阿不力孜	1
914	阿地力·阿不力孜	1
915	艾合旦木·阿不力孜	1
916	艾克巴尔·阿不力孜	1
917	塔里甫·阿不力孜	1
918	图尔迪·阿不力孜	1
919	吐尔孙·阿不力孜	1
920	图尔洪·阿不力孜	1
921	玉孜·阿不力孜	1
922	哈迪尔·阿不力孜	1
923	麦买提·阿不力孜	1
924	吴尔凯西·阿不力孜	1
925	額敏·阿不力孜	1
926	亚库普·阿不力孜	1
927	牙力昆·阿不力孜	1
928	阿卜杜·阿不力孜	1
929	图尔逊·阿不力孜	1
930	吐尔贡·阿不力孜	1
931	阿达来提·阿不力孜	1
932	夏哈普·阿不力孜	1
933	阿尔祖·阿不力孜	1
934	阿丽同·阿不力孜	0
935	阿米娜·阿不力孜	0
936	阿娜尔·阿不力孜	0
937	阿依帕夏·阿不力孜	0
938	阿依夏木·阿不力孜	0
939	阿依努尔·阿不力孜	0
940	艾拉·阿不力孜	0
941	巴哈尔·阿不力孜	0
942	拜合蒂·阿不力孜	0
943	布里布里·阿不力孜	0
944	塔吉古丽·阿不力孜	0
945	提拉·阿不力孜	0
946	吉乃斯太·阿不力孜	0
947	乔丽潘·阿不力孜	0
948	齐曼古丽·阿不力孜	0
949	哈斯也提·阿不力孜	0
950	罕扎代·阿不力孜	0
951	哈古丽·阿不力孜	0
952	海力且木·阿不力孜	0
953	迪丽拜尔·阿不力孜	0
954	迪丽达尔·阿不力孜	0
955	迪丽热巴·阿不力孜	0
956	热娜·阿不力孜	0
957	热依罕·阿不力孜	0
958	茹仙·阿不力孜	0
959	热孜宛·阿不力孜	0
960	再乃甫·阿不力孜	0
961	祖木热提·阿不力孜	0
962	佐合热·阿不力孜	0
963	孜巴·阿不力孜	0
964	萨阿代提·阿不力孜	0
965	萨巴海提·阿不力孜	0
966	沙拉买提·阿不力孜	0
967	赛乃姆·阿不力孜	0
968	赛娜瓦尔·阿不力孜	0
969	夏热拜提·阿不力孜	0
970	希仁·阿不力孜	0
971	凯赛尔·阿不力孜	0
972	坎曼尔·阿不力孜	0
973	古海尔·阿不力孜	0
974	古再丽·阿不力孜	0
975	古丽扎尔·阿不力孜	0
976	古丽罕·阿不力孜	0
977	古丽苏如合·阿不力孜	0
978	古丽仙·阿不力孜	0
979	古丽娜尔·阿不力孜	0
980	古丽斯坦·阿不力孜	0
981	麦尔哈巴·阿不力孜	0
982	麦丽开·阿不力孜	0
983	麦合布拜·阿不力孜	0
984	穆巴热克·阿不力孜	0
985	穆坎妲斯·阿不力孜	0
986	娜扎开提·阿不力孜	0
987	尼格尔·阿不力孜	0
988	尼鲁帕尔·阿不力孜	0
989	尼叶蒂·阿不力孜	0
990	赫木热·阿不力孜	0
991	约日耶提·阿不力孜	0
992	伊巴代提·阿不力孜	0
993	伊排提·阿不力孜	0
994	尤丽吐孜·阿不力孜	0
995	阿依·阿不力孜	0
996	布维·阿不力孜	0
997	汗·阿不力孜	0
998	克孜·阿不力孜	0
999	古丽·阿不力孜	0
1000	姆·阿不力孜	0
1001	努尔·阿不力孜	0
1002	妮萨·阿不力孜	0
1003	阿达莱提·阿不力孜	0
1004	阿丽屯·阿不力孜	0
1005	阿依夏姆·阿不力孜	0
1006	布力布力·阿不力孜	0
1007	乔力潘·阿不力孜	0
1008	奇曼古丽·阿不力孜	0
1009	哈斯叶提·阿不力孜	0
1010	罕古丽·阿不力孜	0
1011	海丽且木·阿不力孜	0
1012	迪里拜尔·阿不力孜	0
1013	冉娜·阿不力孜	0
1014	热依汉·阿不力孜	0
1015	热孜婉·阿不力孜	0
1016	再乃普·阿不力孜	0
1017	祖姆热提·阿不力孜	0
1018	祖合热·阿不力孜	0
1019	沙巴海提·阿不力孜	0
1020	萨拉买提·阿不力孜	0
1021	赛乃木·阿不力孜	0
1022	西仁·阿不力孜	0
1023	开萨尔·阿不力孜	0
1024	果海尔·阿不力孜	0
1025	古赞丽·阿不力孜	0
1026	古丽扎热·阿不力孜	0
1027	古丽苏茹合·阿不力孜	0
1028	古丽鲜·阿不力孜	0
1029	穆巴热科·阿不力孜	0
1030	妮尕尔·阿不力孜	0
1031	尼露拜尔·阿不力孜	0
1032	玉丽吐孜·阿不力孜	0
1033	布威·阿不力孜	0
1034	罕·阿不力孜	0
1035	柯孜·阿不力孜	0
1036	木·阿不力孜	0
1037	尼萨·阿不力孜	0
1038	阿依谢姆·阿不力孜	0
1039	乔丽番·阿不力孜	0
1040	哈斯耶提·阿不力孜	0
1041	海丽且姆·阿不力孜	0
1042	萨拉麦提·阿不力孜	0
1043	希林·阿不力孜	0
1044	布韦·阿不力孜	0
1045	柯则·阿不力孜	0
1046	尼莎·阿不力孜	0
1047	阿巴拜科日·阿迪力	1
1048	阿不都热依木·阿迪力	1
1049	阿不力孜·阿迪力	1
1050	阿尔斯兰·阿迪力	1
1051	阿扎提·阿迪力	1
1052	阿勒玛斯·阿迪力	1
1053	阿里木·阿迪力	1
1054	阿曼·阿迪力	1
1055	艾海提·阿迪力	1
1056	艾合坦木·阿迪力	1
1057	艾合买提·阿迪力	1
1058	艾尔希鼎·阿迪力	1
1059	艾尔肯·阿迪力	1
1060	艾孜买提·阿迪力	1
1061	艾克拜尔·阿迪力	1
1062	艾力凯木·阿迪力	1
1063	艾力·阿迪力	1
1064	艾买提·阿迪力	1
1065	艾尼瓦尔·阿迪力	1
1066	艾沙·阿迪力	1
1067	依明·阿迪力	1
1068	巴图尔·阿迪力	1
1069	巴拉提·阿迪力	1
1070	巴克·阿迪力	1
1071	拜合提亚尔·阿迪力	1
1072	布尔斯兰·阿迪力	1
1073	包尔汉·阿迪力	1
1074	帕孜力·阿迪力	1
1075	普拉提·阿迪力	1
1076	皮达·阿迪力	1
1077	塔西布拉克·阿迪力	1
1078	塔力普·阿迪力	1
1079	托合提·阿迪力	1
1080	坦吾皮克·阿迪力	1
1081	吐尔地·阿迪力	1
1082	吐尔逊·阿迪力	1
1083	吐尔干·阿迪力	1
1084	吐尔洪·阿迪力	1
1085	铁木尔·阿迪力	1
1086	提力瓦力迪·阿迪力	1
1087	贾马力·阿迪力	1
1088	健索尔·阿迪力	1
1089	居热提·阿迪力	1
1090	居麦·阿迪力	1
1091	杰力力·阿迪力	1
1092	哈力克·阿迪力	1
1093	达尼西·阿迪力	1
1094	达瓦买提·阿迪力	1
1095	达伍提·阿迪力	1
1096	迪亚尔·阿迪力	1
1097	热合曼·阿迪力	1
1098	热扎克·阿迪力	1
1099	热介甫·阿迪力	1
1100	热克甫·阿迪力	1
1101	热赫木·阿迪力	1
1102	如孜·阿迪力	1
1103	如苏力·阿迪力	1
1104	扎伊提·阿迪力	1
1105	孜亚·阿迪力	1
1106	沙比提·阿迪力	1
1107	沙比尔·阿迪力	1
1108	萨迪克·阿迪力	1
1109	萨拉木·阿迪力	1
1110	沙吾提·阿迪力	1
1111	沙依提·阿迪力	1
1112	赛排尔·阿迪力	1
1113	赛尔旦·阿迪力	1
1114	苏皮·阿迪力	1
1115	苏里唐·阿迪力	1
1116	色提瓦力迪·阿迪力	1
1117	色依提·阿迪力	1
1118	赛福鼎·阿迪力	1
1119	谢力甫·阿迪力	1
1120	谢木斯·阿迪力	1
1121	仙拜·阿迪力	1
1122	肖开提·阿迪力	1
1123	雪合来提·阿迪力	1
1124	许库尔·阿迪力	1
1125	西力甫·阿迪力	1
1126	哈孜·阿迪力	1
1127	艾里甫·阿迪力	1
1128	艾尼·阿迪力	1
1129	卡德尔·阿迪力	1
1130	卡热·阿迪力	1
1131	喀斯木·阿迪力	1
1132	喀伍力·阿迪力	1
1133	阔其喀尔·阿迪力	1
1134	库尔班·阿迪力	1
1135	哈热买提·阿迪力	1
1136	佧马力·阿迪力	1
1137	佧米力·阿迪力	1
1138	坎吉·阿迪力	1
1139	克热木·阿迪力	1
1140	麦吉侬·阿迪力	1
1141	麦合苏提·阿迪力	1
1142	麦合木提·阿迪力	1
1143	麦苏木·阿迪力	1
1144	买买提·阿迪力	1
1145	穆太力普·阿迪力	1
1146	穆合塔尔·阿迪力	1
1147	穆再排尔·阿迪力	1
1148	穆萨·阿迪力	1
1149	努尔扎提·阿迪力	1
1150	莫明·阿迪力	1
1151	南比·阿迪力	1
1152	努斯热提·阿迪力	1
1153	尼加提·阿迪力	1
1154	尼扎木·阿迪力	1
1155	阿西木·阿迪力	1
1156	哈克木·阿迪力	1
1157	艾山·阿迪力	1
1158	吾守尔·阿迪力	1
1159	赫克木·阿迪力	1
1160	赫克买提·阿迪力	1
1161	奥斯曼·阿迪力	1
1162	乌图克·阿迪力	1
1163	乌齐坤·阿迪力	1
1164	约麦尔·阿迪力	1
1165	吾尔开希·阿迪力	1
1166	瓦力斯·阿迪力	1
1167	维力·阿迪力	1
1168	艾则孜·阿迪力	1
1169	艾依克·阿迪力	1
1170	伊斯拉木·阿迪力	1
1171	伊斯拉哈提·阿迪力	1
1172	伊善·阿迪力	1
1173	依干拜尔迪·阿迪力	1
1174	伊里哈木·阿迪力	1
1175	伊马木·阿迪力	1
1176	伊敏·阿迪力	1
1177	伊纳耶提·阿迪力	1
1178	雅库甫·阿迪力	1
1179	亚力坤·阿迪力	1
1180	堯樂博斯·阿迪力	1
1181	玉素甫·阿迪力	1
1182	阿不都·阿迪力	1
1183	阿洪·阿迪力	1
1184	安拉·阿迪力	1
1185	巴依·阿迪力	1
1186	塔依·阿迪力	1
1187	江·阿迪力	1
1188	丁·阿迪力	1
1189	卡日·阿迪力	1
1190	毛拉·阿迪力	1
1191	尼亚孜·阿迪力	1
1192	阿吉·阿迪力	1
1193	阿布都热依木·阿迪力	1
1194	阿卜力孜·阿迪力	1
1195	阿迪里·阿迪力	1
1196	阿力玛斯·阿迪力	1
1197	阿力木·阿迪力	1
1198	艾合太木·阿迪力	1
1199	艾合麦提·阿迪力	1
1200	艾尔西丁·阿迪力	1
1201	艾孜麦提·阿迪力	1
1202	艾科拜尔·阿迪力	1
1203	艾勒坎木·阿迪力	1
1204	艾麦提·阿迪力	1
1205	安外尔·阿迪力	1
1206	艾萨·阿迪力	1
1207	巴土尔·阿迪力	1
1208	布尔汉·阿迪力	1
1209	帕则力·阿迪力	1
1210	塔力甫·阿迪力	1
1211	吐尔迪·阿迪力	1
1212	图尔荪·阿迪力	1
1213	图尔干·阿迪力	1
1214	图尔贡·阿迪力	1
1215	加马力·阿迪力	1
1216	居尔艾提·阿迪力	1
1217	居玛·阿迪力	1
1218	吉利力·阿迪力	1
1219	哈里克·阿迪力	1
1220	达尼什·阿迪力	1
1221	热杰普·阿迪力	1
1222	肉孜·阿迪力	1
1223	肉索力·阿迪力	1
1224	萨比提·阿迪力	1
1225	萨比尔·阿迪力	1
1226	司的克·阿迪力	1
1227	斯拉木·阿迪力	1
1228	萨吾提·阿迪力	1
1229	萨依提·阿迪力	1
1230	苏力坦·阿迪力	1
1231	赛依提·阿迪力	1
1232	赛皮丁·阿迪力	1
1233	谢热甫·阿迪力	1
1234	鲜拜·阿迪力	1
1235	肖开特·阿迪力	1
1236	雪合拉提·阿迪力	1
1237	秀库尔·阿迪力	1
1238	西热甫·阿迪力	1
1239	喀迪尔·阿迪力	1
1240	哈尔·阿迪力	1
1241	哈斯木·阿迪力	1
1242	哈米力·阿迪力	1
1243	柯日木·阿迪力	1
1244	麦麦提·阿迪力	1
1245	穆台力甫·阿迪力	1
1246	莫敏·阿迪力	1
1247	乃比·阿迪力	1
1248	哈基姆·阿迪力	1
1249	艾散·阿迪力	1
1250	吾吐克·阿迪力	1
1251	吾尔凯西·阿迪力	1
1252	瓦热斯·阿迪力	1
1253	伊禅·阿迪力	1
1254	伊盖木拜尔迪·阿迪力	1
1255	伊力哈木·阿迪力	1
1256	亚库甫·阿迪力	1
1257	亚里坤·阿迪力	1
1258	尧勒巴斯·阿迪力	1
1259	阿布都·阿迪力	1
1260	喀日·阿迪力	1
1261	尼牙孜·阿迪力	1
1262	哈吉·阿迪力	1
1263	阿地力·阿迪力	1
1264	艾合旦木·阿迪力	1
1265	艾克巴尔·阿迪力	1
1266	塔里甫·阿迪力	1
1267	图尔迪·阿迪力	1
1268	吐尔孙·阿迪力	1
1269	图尔洪·阿迪力	1
1270	玉孜·阿迪力	1
1271	哈迪尔·阿迪力	1
1272	麦买提·阿迪力	1
1273	吴尔凯西·阿迪力	1
1274	額敏·阿迪力	1
1275	亚库普·阿迪力	1
1276	牙力昆·阿迪力	1
1277	阿卜杜·阿迪力	1
1278	图尔逊·阿迪力	1
1279	吐尔贡·阿迪力	1
1280	阿达来提·阿迪力	1
1281	夏哈普·阿迪力	1
1282	阿尔祖·阿迪力	1
1283	阿丽同·阿迪力	0
1284	阿米娜·阿迪力	0
1285	阿娜尔·阿迪力	0
1286	阿依帕夏·阿迪力	0
1287	阿依夏木·阿迪力	0
1288	阿依努尔·阿迪力	0
1289	艾拉·阿迪力	0
1290	巴哈尔·阿迪力	0
1291	拜合蒂·阿迪力	0
1292	布里布里·阿迪力	0
1293	塔吉古丽·阿迪力	0
1294	提拉·阿迪力	0
1295	吉乃斯太·阿迪力	0
1296	乔丽潘·阿迪力	0
1297	齐曼古丽·阿迪力	0
1298	哈斯也提·阿迪力	0
1299	罕扎代·阿迪力	0
1300	哈古丽·阿迪力	0
1301	海力且木·阿迪力	0
1302	迪丽拜尔·阿迪力	0
1303	迪丽达尔·阿迪力	0
1304	迪丽热巴·阿迪力	0
1305	热娜·阿迪力	0
1306	热依罕·阿迪力	0
1307	茹仙·阿迪力	0
1308	热孜宛·阿迪力	0
1309	再乃甫·阿迪力	0
1310	祖木热提·阿迪力	0
1311	佐合热·阿迪力	0
1312	孜巴·阿迪力	0
1313	萨阿代提·阿迪力	0
1314	萨巴海提·阿迪力	0
1315	沙拉买提·阿迪力	0
1316	赛乃姆·阿迪力	0
1317	赛娜瓦尔·阿迪力	0
1318	夏热拜提·阿迪力	0
1319	希仁·阿迪力	0
1320	凯赛尔·阿迪力	0
1321	坎曼尔·阿迪力	0
1322	古海尔·阿迪力	0
1323	古再丽·阿迪力	0
1324	古丽扎尔·阿迪力	0
1325	古丽罕·阿迪力	0
1326	古丽苏如合·阿迪力	0
1327	古丽仙·阿迪力	0
1328	古丽娜尔·阿迪力	0
1329	古丽斯坦·阿迪力	0
1330	麦尔哈巴·阿迪力	0
1331	麦丽开·阿迪力	0
1332	麦合布拜·阿迪力	0
1333	穆巴热克·阿迪力	0
1334	穆坎妲斯·阿迪力	0
1335	娜扎开提·阿迪力	0
1336	尼格尔·阿迪力	0
1337	尼鲁帕尔·阿迪力	0
1338	尼叶蒂·阿迪力	0
1339	赫木热·阿迪力	0
1340	约日耶提·阿迪力	0
1341	伊巴代提·阿迪力	0
1342	伊排提·阿迪力	0
1343	尤丽吐孜·阿迪力	0
1344	阿依·阿迪力	0
1345	布维·阿迪力	0
1346	汗·阿迪力	0
1347	克孜·阿迪力	0
1348	古丽·阿迪力	0
1349	姆·阿迪力	0
1350	努尔·阿迪力	0
1351	妮萨·阿迪力	0
1352	阿达莱提·阿迪力	0
1353	阿丽屯·阿迪力	0
1354	阿依夏姆·阿迪力	0
1355	布力布力·阿迪力	0
1356	乔力潘·阿迪力	0
1357	奇曼古丽·阿迪力	0
1358	哈斯叶提·阿迪力	0
1359	罕古丽·阿迪力	0
1360	海丽且木·阿迪力	0
1361	迪里拜尔·阿迪力	0
1362	冉娜·阿迪力	0
1363	热依汉·阿迪力	0
1364	热孜婉·阿迪力	0
1365	再乃普·阿迪力	0
1366	祖姆热提·阿迪力	0
1367	祖合热·阿迪力	0
1368	沙巴海提·阿迪力	0
1369	萨拉买提·阿迪力	0
1370	赛乃木·阿迪力	0
1371	西仁·阿迪力	0
1372	开萨尔·阿迪力	0
1373	果海尔·阿迪力	0
1374	古赞丽·阿迪力	0
1375	古丽扎热·阿迪力	0
1376	古丽苏茹合·阿迪力	0
1377	古丽鲜·阿迪力	0
1378	穆巴热科·阿迪力	0
1379	妮尕尔·阿迪力	0
1380	尼露拜尔·阿迪力	0
1381	玉丽吐孜·阿迪力	0
1382	布威·阿迪力	0
1383	罕·阿迪力	0
1384	柯孜·阿迪力	0
1385	木·阿迪力	0
1386	尼萨·阿迪力	0
1387	阿依谢姆·阿迪力	0
1388	乔丽番·阿迪力	0
1389	哈斯耶提·阿迪力	0
1390	海丽且姆·阿迪力	0
1391	萨拉麦提·阿迪力	0
1392	希林·阿迪力	0
1393	布韦·阿迪力	0
1394	柯则·阿迪力	0
1395	尼莎·阿迪力	0
1396	阿巴拜科日·阿尔斯兰	1
1397	阿不都热依木·阿尔斯兰	1
1398	阿不力孜·阿尔斯兰	1
1399	阿迪力·阿尔斯兰	1
1400	阿扎提·阿尔斯兰	1
1401	阿勒玛斯·阿尔斯兰	1
